fraudLabel,score,uniqueId,amount
0.0,0.0049769087,FgPdyOvZMckqmrDq,300.83
0.0,0.0012662507,dgAreGpshAfvsKgj,582.16
1.0,0.9971105,oHEDqkIYoqgZbtaZ,599.38
0.0,0.013078371,jWawtrkbNkLDgdgV,84.52
0.0,0.0016199974,rsQtBcckDDsoBNVD,9.25
0.0,0.0045625735,KlUEPuTkTPUHycVO,2783.23
0.0,0.0010982006,rqDUwrJnNLYYdnnp,136.29
0.0,0.0019370698,nPeiQAAMhpqkgigu,42.7
1.0,0.99683315,vOBffKnFOPeFPYrX,251.38
0.0,0.010197006,ZLwJEQmUWWgRodSz,37.15
0.0,0.006535177,PGwnHVIUBTNOigRn,413.86
0.0,0.029514262,VNZuoGXHmYNJSWXe,223.98
0.0,0.0008127143,DZFOAlKfQYWlEWMY,97.03
0.0,0.005121445,sdJwZsLQhCHhLrlP,181.59
1.0,0.99666214,WFjXMqWXmLpMoVZW,12.58
1.0,0.9977818,hBBRtUrHJZodIvJp,3416.6
1.0,0.99753237,vAYLrtimMsFjXgxc,3591.49
0.0,0.0013286942,EfYnachvYbLHOpRU,474.89
0.0,0.002042267,SEsoPwVHbKwcSZRa,38.22
0.0,0.00449068,yvMubWsesGRWtWxx,1555.96
0.0,0.0020323773,SzikWAzLXnLtcfSM,43.33
1.0,0.99528,KGXpLDIcOfdXEkSL,159.37
0.0,0.01198575,ZsFNqDJwdatolCkO,1.02
0.0,0.07110926,KcAEElCiQUJnHlGv,1134.56
0.0,0.00078899635,SdQQjlYQoDPOANuz,327.57
0.0,0.0016289459,tFgVVTEPBBvdHWag,16.52
0.0,0.003801304,FJWyhICkLxuIegBR,484.37
0.0,0.0007714337,nepWwRrePnEyAwoD,337.99
1.0,0.99728644,IHENFRIeMPEIKTJB,250.09
0.0,0.009851903,ZRvvPQHQWClFSJwe,14.53
0.0,0.046722896,xdCASyHZnnoDwKHP,92.33
0.0,0.0012264006,hSFTkrcjKaMFiSeu,77.08
0.0,0.004840448,XzWdpKdpiOPHJeZE,0.18
0.0,0.055540726,sBniMSRHEzkksNOC,407.15
0.0,0.00063060666,OEXQCEpoqtvhgvpI,101.69
0.0,0.028065443,IEcyFfhcgwngmdqk,40.78
0.0,0.14156629,kbmjCoUcxtBfUtWC,4.07
0.0,0.016703945,AwzfdTwfGhVbjmRA,785.65
0.0,0.004089631,CZxrVpQpGrkndZYQ,249.61
0.0,0.001727147,YKGuYMCoFnrDUTwm,287.35
0.0,0.0011322016,yegiSYLNXiSbaqpF,26.79
0.0,0.0074500404,DQMhNTDUkIRJdHFk,465.07
0.0,0.00047349266,qhCSagMRJiSOHPOZ,22.61
1.0,0.995774,IAYyUUvqxDxEwJDx,138.75
1.0,0.96744657,kGydKZldDHbaJasp,32.95
1.0,0.99708337,IjZggduvCezbKMKJ,351.31
0.0,0.0023206891,JxjsqflRgIaHaagG,9.96
0.0,0.00085257675,vFZQceOwsGjbRGUg,193.44
0.0,0.003935929,pwyapfXPXBFJCKnE,824.7
0.0,0.0012853863,jPtGkQyanzfDbfat,208.88
0.0,0.00207254,iVmjNmudojjULpRZ,7.59
1.0,0.9611716,rbMkhsLeANOpEvEz,349.55
0.0,0.00528974,pogOfezKPQPygBVf,2231.55
0.0,0.00096733565,NoBHuwqTwGgMoWTI,168.63
0.0,0.009151617,ohKTvuoBPRqjXnFK,418.09
0.0,0.0008646688,XtwZxQiBCZiLlHNX,59.53
0.0,0.0005028922,NWZSkwEyqXHZGFfc,10.92
0.0,0.0020011931,xwLoDYmPwmIVzzOy,88.51
0.0,0.0033263017,TlifwMNxNxCWBMWR,454.26
1.0,0.995774,cezYjjTMZPIRVmoz,62.66
1.0,0.9971348,XxuVEPLfohmlLEqe,553.45
1.0,0.6923876,PtMmIMEOShZufdmA,212.57
0.0,0.0053110365,gmsmFUIXvPmjSVOj,109.29
0.0,0.0013643268,zdpiChfYzGndvJUd,107.29
0.0,0.007546184,DUqhvrKZYSMSeHwW,33.11
0.0,0.011931695,QXvUTKNgGlBwbYhe,1398.88
0.0,0.0014038547,KdweYQxnxSVyWqPK,437.83
1.0,0.9668436,ppXepOFyMuToQQSB,179.6
0.0,0.0012925977,IfRKmXUUPAKzlEYE,218.85
1.0,0.956191,GeMhTLbQdHEliXUY,28.9
0.0,0.004020114,WxMyQDPRJiZNIKTX,31.69
0.0,0.0009853701,eIJAWDLVbzVBuVmv,497.51
0.0,0.003915255,cuxUUdsMiXpKliUV,3707.91
0.0,0.0014160379,UNVukfgCazslVavg,25.22
0.0,0.004530743,kYgcGViVQbmMxCZr,167.58
1.0,0.9985885,AfkVPpCDhDanoYpb,84.06
1.0,0.9781014,NbAsimzSkjKGdUMt,1466.52
0.0,0.001375555,FCqJUCzkvSvTRRYP,363.12
1.0,0.9965838,fvYRSQpzwOTrWJGC,675.34
1.0,0.98666847,FjeUWzRDkocGUecn,2.07
1.0,0.9917048,gGkHMMZmxMWSQEHg,984.93
0.0,0.001336145,EyqAEFTQrelSKvck,181.32
0.0,0.0011292353,QdvSqoIsLtPUjEge,23.24
0.0,0.0017052232,LnfgogvFHDhxzXCZ,115.19
0.0,0.006399608,CDJoFwCcTrlzJxZG,819.87
0.0,0.0010725703,sQlZsWIMGCXJBKjB,25.65
1.0,0.99753237,FmBqjXWeGyjfvWYd,850.17
0.0,0.00067029527,YWQyMGbIqJAYVMtZ,45.54
1.0,0.9974808,xzEMgXnaZlznvEtR,266.62
0.0,0.00085021765,tskotDzqEJjsueQt,391.14
1.0,0.96690726,NCJEkXlecKolFTNe,181.42
0.0,0.003210445,pewTpiyzGVhXSVBz,1286.11
1.0,0.9965077,rbYERYpGZutWkISh,14.44
0.0,0.0011061082,alwDmzINzTqCdewt,32.72
1.0,0.52213615,SCgsuoIEXRLSegNT,145.98
0.0,0.0028767171,McTGLXpPuEeGefsT,1713.15
0.0,0.004328519,zSJUFTJOewvxtpyq,108.2
0.0,0.0075265253,GnuOuNVcNukXvFQe,571.19
0.0,0.0011531102,KmZwbFQwGqLkAHjA,135.05
1.0,0.98927504,dwwLZhOLWHBJqXzI,461.6
0.0,0.03903668,guXUsCCrVuoGlNfK,5.0
0.0,0.00055886863,rCVDwnKDXuvvhQbi,908.64
0.0,0.022579165,XpXwGohCGehnIZkT,1679.87
1.0,0.99724376,rTCsqhlHSkbQeFHp,465.26
1.0,0.99272186,uKsjnyyqesttkWem,43.52
1.0,0.9842815,cQQDaNtdqBElcdEQ,56.15
0.0,0.0037326955,qogtOCrtvjEMGacz,159.89
0.0,0.001607962,EqWSqEXNNXewKQFV,21.62
0.0,0.00472034,dMusFyQElbIwjcQf,1.07
1.0,0.9964715,xKkCoWtVraaKUugU,408.19
1.0,0.94942516,oqryJBYsBzaVPtQb,5.44
0.0,0.0030552028,jULidqcCKXrPxHEd,49.31
1.0,0.9724115,HXdDoPwcXAjfciWy,23.36
0.0,0.0019150348,JvRWmffoPRloyYbb,17.53
0.0,0.0024335196,mowmSPPNTVqIRPPe,200.86
0.0,0.00354465,PeaHbVhhNogIcxjQ,570.11
0.0,0.0012711502,lBIKWWxMzjQSgEXk,676.77
0.0,0.0011148168,UrbsJmWaQjoCTInw,38.83
0.0,0.00977034,IcbyuTmsLjjVmBWx,54.8
0.0,0.0016968988,cJiyQOrEXzahVIao,2576.78
0.0,0.000580063,YqGEhqxyDyefLbjC,371.62
0.0,0.0019079171,ryTupXgAgrhItNlH,242.71
0.0,0.036853317,TalOYVLzBHCTTOAO,344.63
0.0,0.00050347566,qfNQpILktGLOOCgq,725.82
0.0,0.0007495761,ovEnzHfEHvZdwdYb,326.08
0.0,0.009343294,apYzjXjqeUzqUdVr,91.73
0.0,0.0013968108,uSNxWNBcplWdzmBm,468.49
1.0,0.9973495,EFyxuPmThnyiPIEW,285.45
0.0,0.014511672,WPkjIcbdWRCjUUCF,3.4
0.0,0.001157321,DYCyLxisbiItzZUJ,34.15
1.0,0.9967235,EMpfzhmSqTwLyUoW,154.71
0.0,0.0045458525,EiWYAaaiCzseaEAb,42.2
0.0,0.0013171686,aflCGBLzRMNdxqDy,128.4
0.0,0.089660294,KdbRlXYQjWNHsDfq,93.18
0.0,0.0005363779,HOMKKfFPanltfWVN,47.07
0.0,0.0016076787,eCCQSxGVjUNfMdbl,162.11
0.0,0.0014754969,lIAFZgpWooFQwAzP,0.62
0.0,0.0028541298,SlWGLGxjHRgFQBWA,320.9
1.0,0.99701905,JMQkqTJylGxzLOoa,313.28
0.0,0.0018336402,wRhvrRgAvKDCQSQM,17.8
0.0,0.0034400027,azMlmNBbdIKbqXYO,74.64
0.0,0.0060314666,DeSzvfvcIHkZuIRw,106.09
0.0,0.12205503,yqnfcSywsCdoatHL,0.61
0.0,0.005816101,YQmBSfxIqKgVuNeb,125.16
0.0,0.008838959,ckhTxUhqgLytRJxt,77.63
1.0,0.99704957,TinBNHxUAcabNyvc,2.28
0.0,0.0026789007,jtjXkIfNYvUOebdE,1074.52
1.0,0.9808187,WNoyJeQYUoCkYtGX,3766.15
0.0,0.00092101406,ndBLWqhacPmRebcw,48.91
0.0,0.000959458,iAalKlArJQXGVEYg,58.75
1.0,0.89996696,nPQZssGvyjAieglC,46.28
0.0,0.0024890478,tigSUsXBnRhrWkSj,319.85
0.0,0.0011857231,TrQEQqnpLdSuQAHc,7.65
1.0,0.9969959,UlhlYJEZHEXwXCoT,985.76
0.0,0.009698387,GdtHuArxbqziNeJH,111.42
0.0,0.0013968905,RdjnrWajRwlgMHjm,1039.17
1.0,0.75305575,ufMRAhsgEaoXUdxH,1715.37
0.0,0.0018903483,fzxHrrbsgIhSwQAY,95.42
0.0,0.072723754,NREVcfQHManTqwXw,170.9
0.0,0.0011846003,cVlRHZQXmFXNlVIE,47.12
0.0,0.0011804946,TlGUoguUVPvUGsJV,10.2
0.0,0.006104403,CgUNLJIsNfUVmlBF,13.89
1.0,0.9969959,yUZuWSFbinSIBqvL,392.88
0.0,0.002181265,NtBdzmoksIXIFLSy,177.19
1.0,0.99528,dsonRICiQTZXYsjj,53.04
1.0,0.59876496,JneGMHxQKZwoFHjH,162.08
1.0,0.9951141,CRlpmRTOHtdbpuou,6521.82
0.0,0.0017006139,IDsvPsTneuZJRMOa,61.5
1.0,0.9975079,PYXAOBJVXSfgQUpO,1595.1
1.0,0.9976266,DxJNEZBipssZxGcM,1218.38
0.0,0.15006314,CLSxcWCwIrsryzfL,65.4
0.0,0.0015420964,zpRrMcHzQtgMRsav,97.12
0.0,0.001714129,WIMEtnupewmFvbqZ,145.84
0.0,0.0015728313,asdTUEvDEiZvhmFM,534.79
0.0,0.00041573803,UptTIalcfgjXoMrY,239.28
1.0,0.9976266,jOMzcBtKLTmuYeWT,604.63
1.0,0.99695396,fJEPpSvBcycUrBIP,1541.02
0.0,0.0019564703,rdOkiszzfFJnYFQP,9.4
0.0,0.003011394,EefwJkMvWjdztMDC,38.41
0.0,0.0040393802,AYhqkXiLeyoWjLFh,11.35
1.0,0.99927276,expKznsPjhJhaaUz,220.33
1.0,0.9822045,auOkqQXPAvOjrEKW,135.27
0.0,0.006655895,vmWdkspHWdUtvfOm,0.33
0.0,0.001185146,SDSmOLHxzkbdXVnv,199.05
0.0,0.0022351725,SJhWfvJWQrRLawKh,91.22
1.0,0.99697924,DwegoAHIGmnEurvg,776.6
0.0,0.0021705828,vRBKwOdGtixoXAkz,2187.08
1.0,0.9937896,frcHTmSDsqkDueno,1653.99
0.0,0.004273326,OhtvekhpLBzbTbGq,188.14
0.0,0.0811409,PUHshnKsHjFtbEyL,1362.31
1.0,0.989293,zWZVUsheZvIxgwjP,1390.89
0.0,0.0018948881,QLgmZJjSxEqpZIYW,543.42
0.0,0.0022818204,hzHxikKZKKjzBKlz,674.68
0.0,0.0005965116,ahPSxClSaQpkhNLM,74.41
0.0,0.004038001,cupvskoKTTKGffhZ,1.06
0.0,0.004996051,AUYNzCqcevIoIplc,222.54
0.0,0.022281189,THpSbjvdMxCQKvwJ,2.73
1.0,0.9376849,PNDrJiuEHVoejtwi,110.29
1.0,0.9971105,nLexYBphVoAVVmDC,477.67
0.0,0.0014188314,uHMQkABFQuXmaMdO,222.12
0.0,0.0026716157,tgZtMnJeiQgPUSzg,13.48
0.0,0.0047315857,iTwHiaPGEYHPBynr,44.83
0.0,0.040548768,bolcSDQLOKhgBBpD,150.47
1.0,0.98024166,pBqhWkHdavyzEpku,1499.14
0.0,0.00085021765,ZpWFbrVSfQYiEHaJ,62.46
0.0,0.0011292353,sDrYezOjiyHSntuy,2.13
0.0,0.09128098,cWylgCQbIBgUanIq,223.96
0.0,0.0012859801,cvDHcsSqChppExXR,281.42
1.0,0.9955623,UNrplCdkZElxtWXz,63.71
1.0,0.99005157,nqdwxKPZtGQvImCz,479.43
0.0,0.0049769087,YwWwfyOFidHhSlYf,1996.89
1.0,0.99674016,TtrzLdpQlyCDoDkS,432.63
0.0,0.0026165284,uivfqABVeXgtgpzw,157.13
0.0,0.001428668,aoLRwvXujclSbCir,4.03
0.0,0.0009600273,ofRIoPYoTwnLmJOG,105.93
1.0,0.9573709,aDDhOWDVOMuTsjoA,400.8
0.0,0.0004976767,EmDjFFCcwQJQjKaW,93.04
1.0,0.9976266,ARgNKCSTkEDxKHlh,595.38
0.0,0.0013320106,WAjpIJvfrNWTQeVj,119.31
0.0,0.0017052232,wiUJgToEifMKLCYS,145.03
0.0,0.0007958361,kZdDADlsjXXBMQYA,82.15
0.0,0.27310383,LzJdtQtdQHhxGdTA,1104.53
0.0,0.022051526,uFoPjNcGZzQkDlIT,26.78
0.0,0.0015127647,xiqRdMDJveElnMyy,421.12
0.0,0.0022582319,WFOKeRPMsVClGwrp,2.51
1.0,0.9839304,EcHHWHrCmcHdhvzt,52.53
0.0,0.008140533,RwRLWcXdrdSWXnpm,0.83
1.0,0.9971105,aUlBcwybbxVLprdv,570.94
0.0,0.0056893453,qrrQHUKTtityxLwZ,1866.84
0.0,0.0015884732,IoyQAxkQJpbDDdPk,181.86
0.0,0.021777177,OYJBveLMIugTSJtg,535.92
0.0,0.0055271257,lkRyIahurrketvJz,300.03
0.0,0.0011675023,NLYdOImfzsxPacZJ,1200.8
0.0,0.0021491435,xpfwVcyDzLqTtpSL,0.99
0.0,0.0017907148,xmjCaibBPaHARXVi,107.78
0.0,0.0015599756,uzItvcEznbgLxsWj,294.45
0.0,0.0060271085,BDCHHbxvZsKlhuSc,146.68
0.0,0.000674536,SkyRSFIDIBJoLTAp,642.39
0.0,0.0011857231,NkRmAukNgogVDeJp,8.09
1.0,0.9947318,hgSJQTplsyXUFiNm,3640.29
0.0,0.001148959,ZjwKVQdKDNSMHFhL,370.04
1.0,0.9912117,jbxteOipTKGDQgkk,249.12
0.0,0.0045477087,AhoMcyYRVeMSYSzs,135.63
0.0,0.0010212434,FnbDHBFKAZbAAxhc,979.18
0.0,0.0027665207,xPwALDctiuOTgKsS,153.03
0.0,0.19218092,VYgHswMwCkmqBdRs,307.67
0.0,0.0005773346,HiLUBXVAgNWfRaNB,203.83
0.0,0.009802464,JKnKFhnkIMLCHgxl,812.53
0.0,0.0023375344,iAaxyNBHxuYxpxBg,18.03
0.0,0.009636455,cIBVkauMSXPfyAGw,51.87
0.0,0.0011148168,YNHoIdfpvmRozRTu,3.23
1.0,0.99673563,AmPNlZyykQMaIHUu,1104.36
0.0,0.0042266157,ltinCsIpMVcRKOXU,276.18
0.0,0.014404788,HWOYorqZiZffsZCE,214.12
0.0,0.0030333514,ojlgARAGcNDRcTxr,39.9
1.0,0.96690726,tGKNWUlrOwtpxAfH,68.09
0.0,0.0012538992,ygZAbybezdArFZbR,808.62
0.0,0.0019495274,muRPdVxQHChZqKXp,442.42
0.0,0.0033971935,ITnBUeDNNwbQwKAb,149.7
0.0,0.0025855114,OYydejBfwUKZzNxF,47.39
0.0,0.0012662507,sbxZTHomMQSndcMC,137.88
0.0,0.0011148168,jRpzQzhxfKXuumsA,86.92
1.0,0.4400982,sAkChVdsFTrhhzMo,1747.84
0.0,0.0005714505,HqsMaTdAIIAxUihv,1.49
0.0,0.000843891,vIMhEaAhJUcPhMqd,229.65
0.0,0.0006797185,YhpSCzgWGDQaLmFU,240.79
0.0,0.0036189645,KuCYbCnTzxgesXRN,206.66
0.0,0.0010593488,IAdSWdCktIEWPktp,178.0
0.0,0.0009741542,VYFMluHkvQDwuazg,724.37
0.0,0.00046780874,zOpTgtNXVGBnFuig,21.78
0.0,0.0031502978,EirRKZFClpjUKtpv,374.66
0.0,0.0014207582,FgbAovtnEKRcKNur,1.22
0.0,0.0015828959,upLgOOhcdkItqufr,86.92
1.0,0.9966024,mxJUuoPWqQeSufax,151.51
0.0,0.007781059,ObLgMfEIDVEQaUJY,23.79
0.0,0.0010079268,UgBViUGPKaReAQzm,35.82
0.0,0.00046780874,aiHACVkVAyvNuBdA,5.87
0.0,0.0013651638,iROoZpHPxiMEYjyC,49.59
1.0,0.8793009,jBJUrXzykCZiBvFt,519.48
0.0,0.0021765968,dQIsZFYbvviSOfAb,83.46
0.0,0.002281802,XANAwCAmxtxeCGpl,71.27
1.0,0.9954007,JCcujYtcLrUnRKnX,63.88
0.0,0.0007239863,KryVInZDoXvQEYCl,235.36
0.0,0.0013929934,NmLFXhBQuBQEtEzv,692.54
1.0,0.9970456,UwKnVdgTzIiSIfoq,1260.38
0.0,0.09084548,hEhOJdbhLCMrvlKe,357.37
0.0,0.02693469,LqAwygZwCcUucyZF,0.46
1.0,0.99181867,IFYHdNKlvURppURG,523.08
1.0,0.9860844,VBuAWQaShYyXRkpQ,11.75
0.0,0.0009643156,wFCbRcSlXeodklPZ,16.54
0.0,0.0014177245,ydpsTpFJMOaglrkM,277.17
0.0,0.0019599285,MyvepNMcMbIbqcOV,2014.38
1.0,0.98987633,HxTsDeEnGAULMeNr,2099.75
0.0,0.0033167973,WdRfpbLIWkXRRvok,711.35
1.0,0.99706477,QYXUbRxsKafuSYaF,212.95
0.0,0.0020902737,KZPmfpCKEBvLqVAK,908.55
0.0,0.0018520172,plaliLXvHJMYwYeA,1054.14
0.0,0.0020412568,SXMdtqccbPKjPyzm,127.75
0.0,0.0045548053,kJutyraHsudpRfUH,19.93
1.0,0.6693105,BOwGTSMmSewcABXK,105.56
0.0,0.0008943259,wmStBTDHqjfbmArn,123.74
0.0,0.00849568,WZMRVnIuDEVeFenZ,217.72
0.0,0.0037107982,eqvhWVCRQycbOoWT,659.37
1.0,0.9679817,GGhSPcLQZPLsaoSG,900.31
0.0,0.00081108767,rYsukMjsWHQIUIVS,711.69
0.0,0.00063827704,iaYFCnrSzYPlAmeE,0.65
0.0,0.08728465,SifRQVptYqnWICyB,39.23
0.0,0.0009484509,rqnloPegwBHAECim,1445.17
0.0,0.001007453,roUTVNkkiqvAgMbL,391.49
0.0,0.012532734,XJoDymVVxYvcSXHD,104.51
0.0,0.002407182,CWJKavNlILLmgsUY,685.74
0.0,0.0016464313,kwDhCzFIwgTjMWjh,46.47
0.0,0.0017381426,JImXWhvMPjlQcEUx,700.65
0.0,0.0010720498,jnlvYPmOKMDLNVTY,178.49
0.0,0.0009263464,RrMUnMUBXosaASSs,44.0
0.0,0.0005426337,PnYcdcvOsizKRCxj,135.4
0.0,0.010538773,otyiZyUpYciVeqdH,176.32
0.0,0.0013650852,kNRlmYfdJQywsjYn,1281.15
0.0,0.0012577999,LGgRSUEhEnDPPEsj,5.98
0.0,0.000585341,DNlfYxmEIbkwyIQA,183.14
0.0,0.0013749662,BNbdLSpwXQxoBNgF,271.28
0.0,0.017902482,WHUKbAYXLAeMTMrk,59.75
0.0,0.0024962053,wENuOnztvtHvpGpJ,1004.53
0.0,0.0015763975,rHjqbibXKVUgHJqf,11.48
1.0,0.9889514,oNubXkOuHWgBtfHh,1437.38
0.0,0.015368278,QnhxKoJweddESCeH,125.72
0.0,0.009799442,EEHnsvNalSthdSOC,264.61
1.0,0.9968746,XYxbgEhFDRGBQpWo,1116.98
0.0,0.0038164533,PpQBzmHHLJwBJNVi,30.19
0.0,0.00073038397,ocfbITWhaCDcoYTJ,525.42
0.0,0.012065215,ViJWcqKZouTyfjKp,377.27
1.0,0.94410276,XrLqHSVnUevXSFGE,57.78
1.0,0.98436904,vWVSymbiddmfSQgy,175.19
0.0,0.0040871827,kMoGMbUqBYuNmNHc,250.54
0.0,0.001613678,LkbYZdCroiwnagRA,21.69
1.0,0.963908,UVKjydrGfVSnlvCR,554.75
0.0,0.0008924812,LrtyRsWVhOuLAVnB,324.38
0.0,0.034126885,KUYUfTWlbmGqYCLK,22.63
0.0,0.006434922,OhWKoTlMGQmAlIwO,62.92
1.0,0.9968746,IdpxYyHVpSrlDmcY,302.32
0.0,0.0010735205,NuyJhlqBgHlVUfUG,1009.69
0.0,0.0027896478,fROhSsGMWvNKGXQz,363.22
1.0,0.9971105,jbtovuDMtOUmKwqT,345.71
1.0,0.99689794,OQmbbsApeIWJEHSx,2153.56
0.0,0.004433599,BelsHQIyFmmacXCA,2.0
0.0,0.0025033823,IEUgZmSPvHjnXPZJ,131.82
0.0,0.0055012433,WqcHDGnYiywHqSSs,677.87
0.0,0.006959586,ybXQjEZHpCClaYJj,509.13
0.0,0.0009425307,JNOZBDfKTAUUqSJX,0.78
1.0,0.9947731,AtkwxpZPfphIXIbn,1496.37
1.0,0.99753237,tNMPiohrwHWvVVuI,629.09
0.0,0.0006893316,frgXHyWACESQOUzt,491.44
0.0,0.000679964,kJkvenOoCwzSMssV,1277.69
0.0,0.001984144,ukSnjKSNmKheKPDq,517.28
0.0,0.007249574,vswDqpZreHuTsXpD,5.39
0.0,0.0008887753,DeyJHyTmYBEUlNHs,42.75
0.0,0.001110314,ELPlOHQWfznXdccf,451.21
0.0,0.0043159584,WCUoyHUmnEIzPatx,284.82
0.0,0.0013299031,dZyNrqMxExwlIADG,274.55
0.0,0.022639621,cgQuItjoNvzYrBIS,98.92
0.0,0.0021612647,htdjqAsvFygGYChV,460.27
0.0,0.00079662673,QJnRGloUkIYaQZYb,149.05
0.0,0.0008781428,XDlFUdgJrutpwkgg,757.04
0.0,0.006786302,mbUCDZmiFyeVBlPh,780.62
0.0,0.0008020882,DjQIGoBbrHGuVaRd,193.6
0.0,0.001666637,PdONzNtfXIgRTRVo,305.6
1.0,0.99704957,MDZxzDpCwuzrjxQG,41.39
1.0,0.9969728,syuXrrdQfczvvfUs,378.41
1.0,0.9839048,NFruvHAWsRSWoHcc,257.77
0.0,0.00056930794,wFqubMCSwydSsbeC,156.72
0.0,0.004815462,KAwJewNyYmIsJXtH,1.09
0.0,0.0025263329,ULpnIFyKoYxkKYDr,154.97
0.0,0.0013741971,UjjWLvZXAWpXpoFN,52.41
0.0,0.00908141,VcdBKxJMDmHOqhFO,7.77
0.0,0.001422985,mDbmoQrRlloIgaTu,1734.62
0.0,0.0020840585,ZWtIcdjGrlqnPxUR,45.75
0.0,0.0005238236,DsOVGtOrHZHCOewE,395.5
0.0,0.0027814382,gLyPvHsgRulRoXYY,273.26
0.0,0.003315204,EzADdfahhPwgTcPZ,54.9
0.0,0.004257883,rCsAsNXkliuPRrCg,28.07
0.0,0.01137064,NcuUEHAQshiBHGgN,3.45
1.0,0.95852906,zdJqtUGOZKcnjjWm,69.65
0.0,0.004982395,KpzcgMwrwzedujEF,33.63
0.0,0.007625795,mKwiQAbfvuiFMcdJ,2092.98
0.0,0.0010681017,NxsMCmCmyqCgIybS,140.23
1.0,0.996431,wlsZsiMwjRMzTRTz,439.67
0.0,0.00070695375,PbSxPCpIuXQUPuxO,130.33
0.0,0.0018751436,hBpHyzZyFXkByjqc,5.48
0.0,0.0018751436,mxOfBVGZHrwGOtPD,8.11
0.0,0.005952863,ZlrsJzXTtejNjYgd,1.62
0.0,0.058255743,EFrbreGnlRoloDTO,69.89
0.0,0.00432068,anRjjDBUJiFEtMsE,596.53
0.0,0.032363664,QfcAcKuwoKmYnCSF,144.42
0.0,0.0014212893,USfaVUEymMsJGjzV,469.85
0.0,0.0017148587,tLvCzkpyVVHOcXuK,264.18
0.0,0.00078535714,DZAUBcAiCeeJmPFf,1.6
1.0,0.9993938,srjVMNugZaegxUdK,4093.04
0.0,0.171095,EcfqLPkGzcCxWtuD,256.06
0.0,0.00091556495,DGjNxHsYXFDSKiBG,21.86
0.0,0.0020185835,EiEFMwLASyfduFIu,693.24
1.0,0.99839467,VQPGtIqcAlreRJPz,704.92
0.0,0.0012184428,HUupfDPuarcIDQfc,17.78
0.0,0.00087650015,ZqrpvSnSljqwgwXC,2.34
0.0,0.0014150235,dUNCDCgztPGMIlmy,330.38
0.0,0.0027101533,aNSpIlvPwVWYMhNl,532.32
0.0,0.00051848456,WKvgpILxpuIUDRVg,0.99
0.0,0.0029106694,igjtZBJJMZNjscHs,68.66
0.0,0.0049711172,wafsqEtKjlRTYnJb,143.75
0.0,0.011241295,TkVtgXPwlEtQYiLx,0.2
1.0,0.98666126,NIpIyOQoVCpzAvvH,348.11
0.0,0.0046057035,tGwNHhNkRLfBKnmG,61.92
1.0,0.99674016,AbEpabmIRUUBoLmN,210.95
0.0,0.0016471697,AMSbykBMHaBIWUrY,417.61
0.0,0.00049485365,kODoWmgjEeAyuUrw,280.68
0.0,0.0011333947,bwhobZoUWhmEuIJB,6.51
0.0,0.01981551,kGBlARQgPSgzVWgY,1.8
0.0,0.0009338786,NdYUBqbUUBUPzYmT,61.76
0.0,0.001796823,HfaDUroalAKjbqiW,638.21
0.0,0.0018333372,dzznhNgRMxgQhjNQ,847.04
0.0,0.0010667021,yrQYLUOfAfJgdRDF,94.38
0.0,0.016713165,ThOBWXWTQzxNlOfL,77.78
0.0,0.003911296,hHNHNdpFhNaFuDNA,177.99
0.0,0.05902286,aRYnBKQMKTJCqcgH,64.29
0.0,0.005432987,LJUVInidFqMBEbUz,1527.78
0.0,0.007481272,GvoEcWJyrtMIkvRz,60.34
0.0,0.014163529,CMRCMSpWNXCejmsi,137.26
0.0,0.0034962029,jsImSBxdbEuojZAG,484.76
0.0,0.00058771775,FoieVpgBiOMGTyqT,176.0
1.0,0.99652344,noqNUlqgJQsZftEH,40.26
0.0,0.0010053829,zLkmjbrkqQgpJqLz,721.17
0.0,0.0035840145,uYpeWmRTOAZBQOTc,2.9
0.0,0.0040793815,UrVlRKQQXMeZsykE,210.99
0.0,0.0015562916,NwfDAkmauLnxNcvs,357.39
1.0,0.9900053,viWoYgIIpMqjlsTF,1831.64
0.0,0.0034024653,ZCIIkBLzWSbJnBQP,297.73
1.0,0.8556643,RnrpkmNqJVdZIRns,200.52
0.0,0.001291401,dcRPgviQeZGACTZo,141.17
0.0,0.0016333137,rCdKEVbtkdseYVAX,15.24
1.0,0.99513173,hXMbHHoTntMCCEBQ,830.81
1.0,0.98343766,XUZKrUcOkneyFzIr,12.96
0.0,0.01200165,eFrKkjYusVEDiyKP,32.46
0.0,0.0039067343,GSDcrEYPQpQuSxof,11.19
0.0,0.00091651623,zLDpEeXYexrTdLoR,141.68
0.0,0.006594871,xmirxKfEgFvHmJbn,1129.0
1.0,0.98315454,LYMrbhzWzSMnlrKc,3698.37
0.0,0.0025530027,dKntXzcXoPucbaIK,608.04
0.0,0.00654693,GrDyHUSdHguVVELv,239.34
0.0,0.044122368,RDucMLTGdNOJiEsr,203.07
0.0,0.0018310499,kBprQRSmaSyZaYOT,119.92
0.0,0.0021407055,EOdwkLPUCsImkbBX,32.13
1.0,0.9480589,BrYQfhDnCHmptqdd,11.81
1.0,0.9972972,SUUhbsBVPBAcbnSV,119.18
1.0,0.9924027,gJliPmUhDOSOWhfv,3638.44
0.0,0.0006735002,QDwFpDvHMcokzzme,193.54
0.0,0.0020583812,bzaKypNzqjVTHGeg,425.0
0.0,0.0008366864,SilPYbBbCCRwzWJx,120.61
